,tweets,sentiment
12653,Kelompok Forum Masyarakat Untuk Keadilan melaporkan Gubernur DKI Jakarta Anies Baswedan ke KPK atas dugaan korupsi penyelenggaraan Formula E.TANGKAP ANIES..!!
12654,"Ketua Fraksi PDIP DPRD DKI, Gembong Warsono, mempersilakan pengajuan anggaran Formula E setelah masa kepemimpinan Gubernur DKI Jakarta, Anies Baswedan berakhir. Menurut dia, pihaknya akan tetap menolak ajuan anggaran Formula E pada 2022."
12655,"Dr sisi penanggulangan Covid-19, data fakta mnunjukkan Jakarta salah satu yg terbaik di Indonesia. Terkait Formula E, mayoritas fraksi DPRD menganggap tdk ada masalah. Selama Pak Anies memimpin Ibu Kota brbagai penghargaan baik skala nasional maupun dunia silih berganti datang."
12656,Aksi unjuk rasa yang menuntut pembatalan balapan mobil listrik Formula E di depan Gedung DPRD DKI Jakarta berujung ricuh.
12657,Polisi membubarkan massa aksi pendukung pengajuan interpelasi terkait Formula E di depan Gedung DPRD DKI Jakarta. / #Megapolitan
12658,interpelasi itu khan hak tanya jawab. kenapa spanduk dewan PSI pada tulisnya minta dukungan rakyat buat minta balik dana formula E ya. benernya mau tanya jawab sama gubernur apa mau paksa minta balik duit biar sama formula E di potong 50% uangnya sbg pinalti n psi salahin anies
12659,18.59 #BeritaSONORA - Aksi Demo Tolak Formula E di Depan DPRD DKI Jakarta Ricuh!  via
12660,"Meme Indonesia - Formula E dibatalkan, diganti dengan olahraga yang cocok dengan jakarta saat ini... -"
12661,Aksi Demo Tolak Formula E di Depan DPRD DKI Jakarta Ricuh!
12662,Harus..... kemana ngalirnya dana fe sementara Nama Jakarta tidak pernah ada di Calendar Formula e ???
12663,1. Kalijodo2. Ratusan RPTRA3. Simpang Susun Semanggi 4. Ribuan CCTV di seluruh Jakarta5 Alexis 6. Stadion Lebak bulusSemua itu Kelar 'Ga..?..Helloww.. karyanya Anies..?Patung Getah GetihPatung GabionPatung SepatuFormula E_(dan)..Lo baru Lahir Yaa..??
12664,"Cie gak sabar yaa pengen nonton pertandingan nya , dijamin seru dan oastinya akan banyak menyerap wisatawan asing dan domestik yang akan menambah devisa negara dan pendapatan daerah khususnya Jakarta...hidup pak Anies!! Hidup formula E..."
12665,Kelompok Forum Masyarakat Untuk Keadilan melaporkan Gubernur DKI Jakarta Anies Baswedan ke KPK atas dugaan korupsi penyelenggaraan Formula E.Kabar yg ditunggu2 dr kemaren..semoga KPK tidak menunda2 lagi terkait kasus pak Nies ini.udh banyak yg muak dengan kebusukannya🤣🤣
12666,"Dari sisi penanggulangan Covid-19, data dan fakta menunjukkan Jakarta salah satu yang terbaik di Indonesia. Terkait Formula E, mayoritas fraksi di DPRD menganggapnya tidak ada masalah. Selama Pak Anies memimpin Ibu Kota berbagai penghargaan baik yang skala nasional dan dunia."
12667,"Ketua DPW PSI Jakarta Bro  mendesak pimpinan DPRD DKI untuk segera menggelar rapat Badan Musyawarah dan berharap paripurna dapat dilaksanakan minggu depan. Menurutnya, ini saatnya pro kontra interpelasi Formula E harus segera diselesaikan."
12668,Kelompok Forum Masyarakat Untuk Keadilan melaporkan Gubernur DKI Jakarta Anies Baswedan ke KPK atas dugaan korupsi penyelenggaraan Formula E.Nah ini yg di tunggu2 dr kemaren..Abis jadi saksi bakal jd tersangka 🤣🤣
12669,Fraksi PSI DPRD DKI Jakarta berharap agar interpelasi terkait Formula E bisa dibahas dalam rapat paripurna pekan depan. | #JernihkanHarapan
12670,"Keabisan alasan,bgmn jelasin Kanada cm byr 18,7 M smtr New York sama sekali tanpa commitment fee,smtr DKI? 2,3 Trilyun! Wagub DKI Jawab Commitment Fee Formula E Jakarta Lebih Mahal dari Negara Lain,"
12671,"salah satu massa aksi""Jakarta Bergerak"" yang melakukan demonstrasi di depan Kantor DPRD DKI Jakarta Jl. Kebon Sirih Gambir Jakpus.... diamankan oleh pihak keamanan..Aksi menuntutTolak dan Batalkan Formula E"
12672,PSI Desak DPRD DKI Jakarta Jadwalkan Paripurna Interpelasi Formula E
12673,"Aksi Unras di gedung DPRD DKI Jakarta oleh massa Jakarta Bergerak menuntut Formula E dibatalkan, dg jumlah massa 20 orang. (22/09/2021).Harap dimaklumi krn dana demo sdh menipis &amp; hampir habis massa dibatasi 20 org. Uang makan dan uang jalan tdk diberikan. Kasihaaaan mereka."
12674,"Butuh skala DPP Nasional buat hantam Gubernur DKI Jakarta  hahahaha. Partai miskin platform seperti ini nih. Selain problem Formula E, banyak masalah ketidakadilan struktural, dan lain sebagainya kayak di masalah sirkuit Mandalika, korupsi nasional..."
12675,"Lalu mengenai APBD 1T untuk Formula E. Anda pasti sudah tau dong berapa APBD Jakarta, 84T... Nah 1T dibandingkan dengan total anggaran 84T, itu hany 1.2% Pak... Tapi tahukah Anda efek multiplier yang bisa ditimbulkan dr situ?"
12676,"Eh..ring jangan sembarang bawa-bawa nama rakyat, justru warga Jakarta berharap balap Formula E agar cepat diselenggarakan !Pak Anies selalu tepati janji !"
12677,"Jangan2, kalau misalnya Formula E bukan diselenggarakan di Jakarta, mungkin mereka juga gak peduli wkwkwk. Emang keliatan personal bgt. apesnya ajang balapnya jadi keseret ikut dijelek2in sama buzzer hadeh 😔"
12678,"Wkwkwk emang personal banget tujuannya. Kayanya kalo Formula E diselenggarakannya bukan di Jakarta, jangan2 engga peduli 🤭🤭Mana sok2an mbahas dan jelek2in motorsport, tuh sebel bgt 😔"
12679,"Sayang aja Partai itu fokus ke Formula E dan sekelibat yang ada di Jakarta, padahal masih banyak masalah kok kayak pembangunan mandalika dan penebangan hutan, Ketauan emang pansos aja itu."
12680,Hari ini teman2 Jakarta Bergerak melakukan aksi Konvoi dari DPRD DKI Jakarta - ged. KPK menuntut transparansi anggaran Formula ETerimakasih kpd  yg memastikan konvoi berjalan amanApresiasi kepada teman2 krn melakukan aksi dgn damai dan tdk merusak sarana publik
12681,"Massa Geruduk Gedung DPRD DKI Tolak Formula E, Aksi Demo Jakarta Bergerak Sempat Diwarnai Kericuhan"
12682,"Pengamat: Formula E di Jakarta Cuma Sirkus Saja""Gimana nasib uang yg sdh digelontorkan, bisa balik ga tuh. Sirkus kan ahli Sulap, anggota DPRD dihipnotis dgn jamuan makan, selesai..."""
12683,"ini mah bukan massa woi.., kerumunan namanya kalau cuma segitu doang.. 😆lagian kan mayoritas masyarakat jakarta antusias menyambut formula E ini , tidak merugikan pihak manapun juga toh ?"
12684,Warga jakarta menyambut Formula E.. jadi tekanan itu tdk ada.. yg tekan itu kelompokmu yg tdk suka sama Anies.
12685,Massa kembali menggelar aksi demonstrasi di depan gedung DPRD DKI Jakarta. Mereka menuntut pembatalan ajang Formula E di Jakarta 2022 mendatang.
12686,Polisi membubarkan massa aksi pendukung pengajuan interpelasi terkait Formula E di depan Gedung DPRD DKI Jakarta.
12687,Demo Tolak Formula E di DPRD Jakarta Dibubarkan Polisi
12688,Sebenarnya bukan mencari kesalahan anda salah.. Justru  Harus berterimakasih pada   untuk mengawasi kencangnya pengeluaran besar dki jakarta misalanya formula E dana besar harus jelas. Apalagi pake APBD. Uang semua gak pake pasir
12689,"Lebih senang Anggaran nya digunakan untuk gelaran Formula e di Jakarta, daripada bangun Pasar Senen yang outcome/ manfaatnya dapat dirasakan seluruh warga Jakarta 😉#Interpelasi"
12690,Respons Pemprov DKI Saat Disinggung Commitment Fee Formula E di Jakarta Tinggi
12691,"Sy nunggu2 padahal. Waktu SMA sy jalan dijalanan Kuala lumpur, saat yg sama LOMBA SEPEDA INTERNASIONAL, betapa bangganya dan gagahnya Kuala lumpur saat itu🤩 saya pikir. Ini formula E yg terkenal bakal ada dijakarta bro, krennn bagi gw KTP jakarta..hehe"
12692,AniesGiringBPKKPKICWKelebihan BayarOverpaymentTuguSepatuSepedaBambuFormula EAPBD DKIJakartaPKSPPPPartai DemokratErick ThohirBUMNDepokSepertinya banyak masalah Pak Anies shg dipanggil KPK.
12693,"Dhuarrr….Kita harapkan penyelidikan kasus di DKI Jakarta oleh  tak berhenti pada korupsi lahan Munjul saja. Masih banyak kasus2 lain yg perlu didalami, terutama fee Formula E yang jumlahnya fantastis.Ayo bravo"
12694,"ketika sebagian besar orh di jakarta sudah di vaksin dan kasus tidak meningkat, 2022 itu momentum untuk membuka dan akselerasi ekonomi di bidang Pariwisata nah Formula E juga salah satu even yg bisa membangkitkan sektor Pariwisata"
12695,"Mendingan bikin tol formula E Jakarta Bandung dah, pasti kaga rugi."
12696,Mungkin pengamat itu lupa kesalahan yg membuat Jakarta macet di mana mana. Yaitu transportasi umum baru dibuat setelah macet. Lebih baik uang dipakai membuat LRT g ada barangnya daripada bayar Formula E yg jelas2 tidak berlangsung. Atau buat kelebihan bayar
12697,Kalau pak Anies masih ngebet ngadain Formula E di Jakarta bisa jadi ada kemungkinan kaya gini nanti wgwg
12698,"Jadwal TBC kan Jadwal yang masih belum ditentukan kota mana yang akan menyelenggarakan Formula E.Kalau Soal Jadwal TBC masih menunggu tim FIA , jakarta apakah masih terlibat atau gak."
12699,"baca lagi berita nya , Kan ada jadwal kosong tuh rencananya buat Jakarta. Ya mana mungkin ,Formula E udh melakukan Kontrak Ke Jakarta lalu dibatalkan."
12700,"""APBD Jakarta yang begitu besar dia belanjakan untuk kepentingan ego pribadi untuk maju sebagai calon presiden 2024. Dia mengabaikan tekanan rakyat yang meminta dia membatalkan rencana balap mobil Formula E dan menggunakan Rp1 triliun uang rakyat untuk acara tidak berguna itu,"""
12701,"Ada negara penyelenggara formula e tanpa bayar commitment fee, kenapa Jakarta mau membayar commitment fee walau sangat mahal?Gak tanggung2 nilainya 2,3T selama 5 thn.Wagub bilang memang begitu!Sulit keknya menjelaskan uang yg sdh lenyap entah kemana perginya."
12702,Sejak dipimpin Anies ...DKI Jakarta menjadi Kota yg sering KEHILANGAN : - Pohon Mahoni ILANG - Fee Formula E ILANG - Tugu Sepatu ILANG Anies itu Gubernur apa Tukang SULAP ??? 🤣🤣🤣🤣🤣🤣🤣
12703,"Jika Tak Bayar Commitment Fee Formula E, Pemprov DKI Jakarta Bisa Digugat Arbitrase"
12704,"Rusun pasar rumput dibangun satker PPK PUPR.dengan kontraktor waskita karya Dengan biaya mencapai Rp 9,64 M.Dan jelas manfaat nya.Sementara komitment fee Formula E yang di tanggung APBD Jakarta setara Rp 2,4 T. Jelas tidak jelas manfaat nya. Hebat bukan ?."
12705,"Sepatuuuuu raksasa gmna boss , hambur biaya .. biar warga jakarta naik sepatu kalau banjirrrrrrrrr .. komimen fee formula e .. gmanaaa?? 😅😂🤣☝🏼"
12706,"Karena itu berbeda dengan tugu sepatu Cibaduyut yang masih berdiri hingga hari ini, tugu sepatu di Jakarta tersebut kini hilang entah kemana seperti dana formula e. Menurut Sindonews bahkan alas dan bekasnya pun tidak tertinggal."
12707,"Sumpah. Saya tahu ada formula e ya sejak ada penebangan pohon di jakarta. Sebatas itu saja sih, tidak tahu detailnya."
12708,Layani bro   ajak buka2an dengan APBD DKI khususnya Formula E
12709,"Gue setuju dg kritik PSI kepada pak Anies tentang formula E Jakarta, tapi gue juga menilai kualitas, integritas, konsistensi, serta perilaku partai ini 😄. Btw partai ini dikasih jatah stafsus ama wamen dikabinet? Partai nasional kan y? 😄, Jadi boleh dong ya dikritik jg? 😄"
12710,Ah...Masih ada formula EMasih ada stadion oltrapot😂Masih ada lab kophedPlesDP 0 %No reklamasiKartu Jakarta jombloOke Oce😂🙏
12711,Memang begitu ? Tapi gak begitu di negara lain.Lantas apa bedanya balapan formula E Jakarta dgn yg di negara lain ? Kenapa yg Jakarta jauh lebih mahal ?Jawaban Riza spt jawaban anak TK
12712,"Apa si manfaat Formula E untuk rakyat DKI yg masih  sulit ekonomi ❓Gub DKI mestinya malu dg rakyat di daerah yg justru secara ekonomi - pendidikan lebih maju dibanding Jakarta.Jakarta saat ini buka lagi pusat peredaran rupiah, fungsi itu berpindah ke daerah2....silakan cek"
12713,"Pak Wagub, anda itu bukan bang Geisz. Seharusnya jawaban anda lebih ngena. Memang gak perlu dirinci sampai level sub-sub-komponen, cukup jawab kenapa lebih tinggi.Commitment Fee Formula E Jakarta Lebih Mahal Ketimbang Negara Lain, Riza: Memang Begitu"
12714,"Normalisasi kali gak dikerjain shg banjir msh mengancam, rumah DP 0% bahkan rusun gak nambah2, dampak pandemi warga sengsara uang rakyat dihambur2kan utk balapan gak jelas formula e, dst.Kami mayoritas warga Jakarta sangat merasakan kerja gabener yg gak becus!😤"
12715,Anggaran tertinggi di Indonesia tapi bansos DKI Maret-Des 2020 ditangani pusat. Ternyata oh ternyata dana bansosnya fopale formula E
12716,"Mantap  ...baru dipimpin pak  bisa menggelar ajang bergengsi Formula E, yang lain cuma bisa plonga plongo.."
12717,"Giring menganggap, kasus Formula E adalah contoh kebohongan Anies yang paling lugas selama memimpin Jakarta."
12718,"Pemerintah bersama KSP dan para bazzernya tidak ada keinginan membangkitkan ekonomi yg telah porak poranda,Hal ini ditunjukan tentang penolakan gubernur DKI Jakarta menggelar ajang formula E yg bertaraf dunia, untuk menunjukan bahwa Indonesia aman untuk di kunjungi"
12719,"Seolah olah pandemi hanya di Jakarta,, seolah olah Negara pinjam uang khusus untuk pandemi Jakarta,, seolah olah Formula E itu disepakati sejak ada pandemi,, mending lu ciptain lagu aja lagi Ring,, ga usah ikut yg #udah? #udah?"
12720,Biaya Formula E Jakarta jika di gunakan untuk bangun Rusun spt rusun Pasar Rumput ini bisa menjadi :4 Rusun 25 lantai4000 kios pasar1500 los8000 unit hunian type 36(bisa menampung 24rb warga DKI yg di gusur dr bantaran sungai dg eatimasi 1 unit di isi 3 orng)
12721,Balapan mobil listirk di Jakarta a.k.a Formula E melewati banyak rintangan. Dapatkah Pak  melewati semuanya? Sebelum Juni 2022 tiba?#amanatinstitute
12722,"Dasarnya apa bos ?? Laporan keuangan pemprov selama ini WTP,, Penghargaan banyak trrmasuk dr KPK, kesepakatan formula e diambil sebelum pandemi, tujuan formula e bukan hanya bisnis, tp juga promosi, wisata, investasi dan kampanye mobil listrik menuju jakarta bebas emisi.."
12723,"Tidak peduli sekubu atau oposisi, gua selalu beropini kisruh penyelenggaraan MotoGP Mandalika dan Formula E Jakarta dari sisi penggemar balap alias motorsport enthusiast."
12724,"""wah aku hari ini keren sekali sudah berhasil mojokin yang mau gelar formula E di Jakarta hari ini dengan twitku"" - ucapnya setelah mengetwit🤭"
12725,"Sama formula E elo stempelin anies pembohong, sok peduli rakyat. Lah ini moto gp apa kabar? Lo pikir Indonesia cuma jawa jakarta doank?"
12726,"Gw heran dg ide pertama bs keluar Formula E Jakarta itu gmna proses dan alur berpikirnya.Dr sekian juta event yg cocok/nyambung dg Jakarta, bs2nya pilih yg gk nyambung blas begitu, kok bisa... udh bukan out of box lg, tp out of world."
12727,"Mantap ketua dprd dki jakarta, berani patuhi hukum yg berlaku di negara ini. ayo dukung interpelasi formula e.     Dua fraksi sdh ajukan hak interpelasi"
12728,"Bisa sj formula E sukses di jakarta, jika pak anies bisa memobilisasi massa 212 yg di klaim 7 juta org itu utk dtg nonton lgsng formula E..."
12729,Pelaksanaan Formula E tertunda karena Pandemi. Artinya kegiatan belum terlaksana. Lantas apanya yg mau diinterpelasi? Yg mau di dalami apa? Kegiatannya blm ada kok udah mau ditanya-tanya. Apa gak ada kegiatan lain yg lebih bermanfaat untuk warga jakarta ?
12730,"Jika mundur ke tahun 2019, semua Fraksi di DPRD DKI Jakarta sepakat dan menyetujui pelaksanaan Formula E. Klo sekarang F-PDIP dan F-PSI mengusulkan interpelasi, itu kan bisa dimaknai bahwa mereka ingin menanyakan sesuatu yang sudah mereka setujui."
12731,"Bandara mangkrak yg dmana ya?Utang gila2an gimana maksud nya?Lagi pula yg anda sebutkan tdi itu untuk di pergunakan masyarakat secara jangka panjang formula E itu dr pertama kali di adain merugi terus masih kurang atensi nya , beda dgn motogp.."
12732,Formula e dirapel nggak ya? 😊
12733,"Sebelumnya, formula E dipending, dibilang dikorupsiUdah mau dilaksanakan, dibilang ngak menghormati warga Jakarta yg lagi pandemi.Bangke emang, poliTIKUS"
12734,"Hallow pemuja patung dan Tugu serta baleho....hehehe kalau mempercantik apa harus bikin patung atau tugu??? Emang Jakarta cantik ya di pasang tugu peti, patung mesum dll, bentar lagi tugu formula E, biadap warga banyak yg lapar di bangun tugu"
12735,"Anggota DPRFD DKI Jakarta Gilbert Simanjuntak menilai, rencana Gubernur DKI Jakarta Anies Baswedan menggelar Formula E sudah melanggar aturan sejak awal. #pdiperjuangan"
12736,"Memang begitu... Karena Pemprov DKI memaksa u d masukan k agenda kegiatan... Yg semestinya sudah gk ada lagi d kalender kegiatan... Jd klopun ada formula e d jakarta itu event spesial yg bayarnya selangit... Karena ""Proyek Kudu"" Jd gk usah heran sm jawaban wagub"
12737,rumah dp 0 emang udh ? formula e ? sama aja gembar gembor pas nyalon giliran dah di pilih program gada yg jalan
12738,Ini jawaban Wagub DKI terkait pembiayaan commitment fee Formula E.#merahputihcom #Jakarta #news #FormulaE
12739,"nih itu 1,1 trilliun tp udh mastiin adain motogp 10 taun + wsbk trus ada daerah ekonomi khususnya yang udah ada hotel bintang 5 baru. bayangin sama jakarta masih butuh 1,5 triliun buat mastiin adain formula e di jakarta trus udh di bangga""in sama pendukungnya padahal belom pasti"
12740,Ada formula E baru tau krn Gub DKI mau bikin di Jakarta 🤣
12741,Bukan Ganjar apalagi Ahok..  siapakah yang BANGGA BANGET dengan Formula E Jakarta?
12742,Bgmn dengan Formula ESerta banyaknya kasus kelebihan bayarAtau kelebihan bayar dan pengembalian secara dicicil tdk termasuk tindak pidana yg ditangani oleh   kemana ko diam???Para anggota dewan prov DKI Jakarta mlh membela
12743,Dengan uang kurang dr 1 Trilyun Jokowi bisa bangun Rusun atau Bendungan yg banyak berguna bagi masyarakatDgn uang 1 Trilyun Anis  bagi2 uang ke panitia cirkus Formula E yg batal digelar.Penduduk Jakarta hny bisa bengong
12744,coba chek dulu partai mana yg setuju interpelasi????Mas Anies Siap-siap Yah! Mayoritas Warga DKI Jakarta Setuju Interpelasi Formula E
12745,Yang digoreng formula E mulu dah sama orang²  . Kalian ga punya bukti lain menuduh pak Anies bohong? Coba deh buka angka pengangguran Jakarta dibanding daerah lain. Bandingin! Bisa kan?
12746,"Dengan biaya Rp970 M menghasilkan- 950 kios- 350 los - fasilitas umum di lantai 3 - 1.984 hunian tipe 36 mulai lantai 4 - 25.Bayangkan jika dana Formula E Rp5,4 T dibangun rusun, rakyat Jakarta bakal makmur dan semua dapet tempat tinggal."
12747,"Lho ini bukan hasil kerja wan abud toh?Tidak sampai 1T, manfaat sekali buat warga Jakarta…. Dpd trilyunan buat balap Tamiya…Anehnya masih banyak jkt58 yg nrimo dibodohi dg formula E’ek"
12748,"15.41 #BeritaSONORA - WaGub DKI Jakarta Ahmad Riza Patria mengakui adanya perbedaan commitment fee Formula E,gelaran ini direncanakan Pemprov DKI berlangsung pada Juni 2022. Riza mengatakan perbedaan tersebut sudah mengikuti ketentuan dari Formula E."
12749,"Dengan biaya Rp970 M menghasilkan :- 950 kios- 350 los - fasilitas umum di lantai 3 - 1.984 hunian tipe 36 mulai lantai 4 - 25.Bayangkan jika dana Formula E sebesar 5,4 T di bangun rusun, apa rakyat Jakarta gak makmur?Terima kasih pak"
12750,"Formula E Jakarta Ditunda, FIA Lebih Paham dari Duo PDIP dan PSI Covid-19Ada 4.190.763140.468 Meninggal20 September 2021SeninSweet HomeIndihomeTelkomselIndosatBiznetBiasJendralNapoleonMessi#COVID19#COVID19"
12751,Biaya Formula E Bisa buat bangun 2.4 kalinya Rusun pasar rumput dong. Seluruh warga Jakarta yg gak punya rumah sudah bisa dapat rumah. Kok cuma buat balapan bule2 3 jam doang
12752,Rencana Penyelenggaraan Formula E di Jakarta Diduga Langgar Aturan
12753,Kalian saja bebal &amp; dungu. Siapa juga yg tertarik nonton formula E ? Bayar mahal utk sesuatu yg gak ada manfaatnya utk promosi wisata DKI Jakarta.
12754,"Jakarta selalu punya cerita untuk dikomentari, formula e belum kelar. Kini ada yang terbaru ‘tugu sepatu’, semua mata tertuju ke Pak  . Dari mulai kecaman, hingga dukungan adanya tugu ini. Jadi sepenting apa “tugu” ini? #amanatinstitute"
12755,"Apa sedari awal sdh mengetahui bahwa itu mahal???🤔🤔apa ngak ditimbang"" dulu sebelum menyetujuinya??🤔🤔Soal ""Commitment Fee"" Formula E di Jakarta yang Mahal, Wagub DKI Sebut Itu Sesuai Aturan

Klik untuk baca:"
12756,"Montreal hanya bayar 18,7 M, untuk Jakarta Formula E ditagih commitment Fee 2,4 T ? Ya karena karena takut ngemplang, suka ngeles lagi."
12757,"""Sejak awal, perencanaan kegiatan Formula E di Jakarta sudah melanggar aturan dan penyalahgunaan wewenang,"" katanya."
12758,Penjelasan Wagub DKI soal Commitment Fee Formula E Jakarta yang Lebih Mahal dari Montreal
12759,"Jika warga Jakarta melapor kejanggalan Anggaran Formula E, Rumah DP 0 rupiah, Transjakarta, Lem aibon saya jamin laporan itu masuk ke Tong sampah."
12760,"Soal ""Commitment Fee"" Formula E di Jakarta yang Mahal, Wagub DKI Sebut Itu Sesuai Aturan&gt; Sesuai Aturan Untuk Dibuat Mahal? 🤭Dan Pemprov DKI Maunya Terima Yang Mahal?⁦⁦⁦⁩ benar-2 emejing untuk blunder statetment nya 🥴"
12761,"Commitment Fee Formula E Disoal, Kewajiban Jakarta Lebih Gede dari Montreal"
12762,😂😂Wagub DKI jawab soal perbedaan biaya Formula E yang disetorkan Jakarta dengan kota lain di dunia. Riza menyebut perbedaan itu sesuai ketentuan penyelenggara.
12763,"Ah gak keren broee. Demo aja, turun jalan... Di Jakarta Pak Anies di demo, urusan formula E, udah boleh kok... Kapan mahasiswa? Cuma online-online aja"
12764,Kapan penyalah gunaan dana warga jakarta utk formula -e di usut?
12765,Anggota DPRD DKI Jakarta Hardiyanto Kenneth mempersilakan jika Pemprov DKI Jakarta melibatkan pihak swasta dalam pembayaran uang komitmen penyelenggaraan Balapan Mobil Listrik Formula E #pdiperjuangan
12766,"Memang ada bau amis di formula e ini, koq  ngotot bgt yah krn jelaa² ga ada untungx buat masyarakat dki. Jakarta sdh terkenal di dunia koq, investor jg ga akan nambah🤣 logika lucu. Wagub jd bemper doang"
12767,"Kalo di bandingin formula E, hebatan formula E. Udah bayar ratusan miliar.. masih ga jelas bisa menghasilkan uang ga buat jakarta nantinya.."
12768,"formula E Roma tidak bayar sepeserpun,Montreal bayar hanya 18.6M kenapa Jakarta harus bayar sampe 2,4 T, kemana      kok pada diam saja??????"
12769,"Masa kelebihan bayar ber ulang² masuk akal gak, bayar fee Formula_e di Montreal Canada saja cuma 8,4 M masa Jakarta bayar fee sampe 2 M... modus mau nge garong anggaran jelas² didepan mata . Pakek logika , junjungan ente bisa nya bikin tugu yg gak ada urgensinya ."
12770,"Jakarta akan kebanjiran terus, karen yang diurus bslap mobil E formula yang mrnghabiskan uang sudah ratusan milyar tanpa ada realisasinya."
12771,Wagub DKI jawab soal perbedaan biaya Formula E yang disetorkan Jakarta dengan kota lain di dunia. Riza menyebut perbedaan itu sesuai ketentuan penyelenggara.
12772,"Mungkin bohir itu yang ada kepentingan di Formula E (rror), makanya gubernur Jakarta tetep kekeuh ingin lanjutkan? Patut diduga benang merahnya Golkar &amp; bohir dari selatan?_"
12773,"formula e di jakarta 2022 jadi ga sih? kepo bgt gapernah nonton balap mobil anjir huhu,"
12774,Ga kebayang gimana nanti kalo Jakarta International Stadium jadi yah. Atau formula e beneran jadi dan sorotan dunia. Bisa2 haters bunuh diri massal.
12775,"Perbedaan Biaya Komitmen Formula E Dipertanyakan, Ini Penjelasan Wagub DKI Jakarta"
12776,"Mungkin cm Jakarta yang duitnya banyak, jd harga berapa aja enteng2 aja.Wagub DKI jawab soal perbedaan biaya Formula E yang disetorkan Jakarta dengan kota lain di dunia. Riza menyebut perbedaan itu sesuai ketentuan penyelenggara."
12777,"Wagub DKI Jawab Commitment Fee Formula E Jakarta Lebih Mahal dari Negara lainGokil, kayanya proyek ini ngga ada studi kelayakan sama sekali. Dasarnya ngadain apa (selain ngincer 2024)?"
12778,jika psi yakin ada korupsi mestinya psi melaporkan ke kpk atw  polisisepertinya psi  jg ragu klw ada korupsi di formula e.
12779,"Biaya Formula E Jakarta Lebih Mahal Dibandingkan Kota lain, Wagub Riza: Kami Ikuti Aturan"
12780,"Bukankah utk formula E sudah menghamburkan uang trilyunan? Itu kira2 untung apa tekor ya om? Dan harus dibayar selama 5 th berturut2, sedangkan agenda formula E di jakarta saja blm jelas"
12781,PSI Pertanyakan Perbedaan Biaya Komitmen Formula E di Jakarta dengan Kota Lain
12782,"LG dan Hyundai inves Pabrik Baterai Mobil Listrik Rp 15,9 T di Indonesia. Diresmikan Presiden RI Joko Widodo. Investor besar mulai melirik Mobil Listrik. Termasuk ajang Mobil Listrik Formula E di Jakarta tahun 2022 in sya Allah."
12783,"Mentri parawisata Sandiaga Salahuddin Uno mengharap wisatawan manca negara bisa berkunjung ke Indonesia, tetapi gubernur DKI Jakarta ingin menggelar ajang formula E yg berlabel dunia, untuk menunjukan bahwa Indonesia aman dikunjungi malah di larang, dasar negri bodoh"
12784,"Maaf Formula E di Jakarta cm nyenengin warga aja, event nya ga akan ada, yg penting udah dapet fee dulu...🤭🤭"
12785,tembok2 di jakarta banyakin pilok formula E 😅
12786,Pelaksanaan kegiatan balapan mobil Formula E di kawasan Monumen Nasional Jakarta di tahun 2022 tetap akan dilaksanakan. Wagub DKI Jakarta  tidak ada kerugian negara dalam kegiatan itu. Hal itu diketahui berdasarkan pemeriksaan dari .
12787,"Jakarta udh bayar nyaris triliyunan untuk FORMULA E, tapi balapannya belom juga dilaksanakan. Kenapa waktu itu Jakarta gak minta pembayarannya pake sistem ""COD"" aja seeh???"
12788,Tapi di judulnya Jakarta race not included in 2022 formula e provisional calendar
12789,"Guys, tanya dong...kata Gub dan Wakil Gub DKI, formula E akan dilaksanakan di Jkt 2022. Tapi ini schedule race 2021-2022, Jakarta tdk ada. Schedule Januari - Agustus 2022. Jika bnar ada di 2022, kira2 bulan apa? Mungkn ada yg paham! Terima kasih."
12790,Semoga pak anies gak kecemplung got lagi... Dan moga jakarta gak kecempung lagi karena kelebihan bayar. Amin... Jakarta hrs lbih baik formula E walo habisin biaya besar kan jakarta kaya uang segitu kecil bagi jkt... Tolong pak adain balag Gp ya sekalian 🤣
12791,"Untuk apa itu formula E, pembalap formula E dari Indonesia aja tidak ada.Ini lagi Covid masalah ekonomi. Lebih baik uangnya untuk rakyat. Atau beli vitamin E"
12792,Dari APBD ke Jakpro dulu.. (Jakpro) BUMD DKI. Jadi statusnya yg bayar Jakpro.. Anis merasa aman karena bayarnya ke Jakpro bukan ke Formula E. Klo rugi yang rugi Jakpro bukan rakyat DKI (koplak) . Ha ha ha..
12793,"Mana bisa dibandingin. Pak BTP ga pernah WTP 4 kali berturut2 trus ga pernah dpt dukungan dr DPRD (7 partai), pengahargaan ga sebanyak pak Anies. Walau sungguh susah dijelaskan apakah Formula E itu untuk kepentingan rakyat Jakarta? 🤣"
12794,"Lalu Wagub  buat pernyataan...,""Tidak ada kerugian negara dlm kasus Formula E....""Bisikan Kepala Perwakilan  Jakarta, yg baruuuuuu????"
12795,"Ketua BPK RI nya dari Golkar, sementara Golkar Jakarta dukung formula e klop."
12796,"Nah bisa itu dana 2T formula E utk program kurangi emisi karbon di Jakarta, gimn?"
12797,Kepala Perwakilan BPK DKI Jakarta diganti dan dipindah tugaskan ke Aceh.Apa karena merekomendasikan &amp; menyoroti terkait anggaran Formula E..??
